Company/Brand,HeadQuarter,Sector,What it does,Amount($),Funding Year
Murf.ai,Bangalore,SaaS startup,"Murf AI is working on simplifying voice audio and making high-quality voice overs accessible to everyone, using artificial intelligence.",1500000.0,2021
JetSynthesys,Pune,Media,"JetSynthesys is the group's most innovative company in the promising Digital and Technology Business World with a vision to create world class digital products, platforms and services in India",2000000.0,2021
MYFITNESS,Silvassa,Fitness,"A new age D2C health & fitness brand with a mission to deliver products that taste good, feel good and do good.",1000000.0,2021
I am Love,Mumbai,Healthcare,"I am Love came into existence in early 2020, with the aim of redefining the relationship we have with our health.",4000000.0,2021
MyGlamm,Mumbai,D2C,MyGlamm is India’s fastest growing direct-to-consumer beauty brand.,40000000.0,2021
Gumlet,Bangalore,IT,Gumlet has built a new-age media delivery infrastructure that provides low code or no-code integration plugins that automate the entire media publishing pipeline.,1600000.0,2021
Eloelo,Bangalore,Gaming,Creator-led Social Gaming & Live Streaming Platform,2000000.0,2021
Edukemy,Noida,EdTech,"Edukemy is the first EdTech company in the country, in the non –STEM segment, offering an immersive learning experience to the students, supported by cutting-edge technology and an AI-based evaluation system.",2000000.0,2021
Zingbus,Gurgaon,Mobility,Zingbus is a renowned brand in the bus operating industry.,5000000.0,2021
NewsReach,Ahmedabad,Media,NewsReach is a Mumbai based company that wants to create a disruptive ecosystem of original and local news content.,300000.0,2021
Pencilton,Hyderabad,FinTech,"India's first app for kids & teens to manage and spend pocket money while learning about money in a fun, gamified way.",330000.0,2021
Bandhoo,Gurgaon,IT,"Bringing ease of eCommerce to Construction for builders, infrastructure companies, contractors and workers",1000000.0,2021
ixigo,Gurgaon,IT,"AI-based travel app offering seamless planning and booking for flights, trains, buses, hotels and more!",53000000.0,2021
The Whole Truth,Mumbai,Food & Beverages,"Believe simple, homely ingredients, minimally processed, are the secret to nutritious, tasty food",6000000.0,2021
Insane AI,Bangalore,Fitness,Mainstream fitness formats are a primitive solution to the modern problems of a sedentary lifestyle.,800000.0,2021
Learn4o Technology,Jaipur,E-learning,"Trying to solve the problem of unemployment in young graduates, who, despite having college degrees, don't have the skills for the real world.",10.0,2021
Droom,Gurgaon,Automobile,"Droom is an AI and data science driven online transactional platform, which offers 21st century experience in buying & selling used & new automobiles in India",200000000.0,2021
Skymet,Noida,Environmental Services,Provide services that allow clients to understand and organize themselves around changing environment.,1000000.0,2021
Go Swift,Bangalore,Consumer Services,Help small & medium sized businesses to grow by helping them with their shipping requirements at the cheapest and most reliable service.,2000000.0,2021
Mamaearth,Gurgaon,Healthcare,A brand which develops products from world-class research and attempts to solve every little problem that we as parents face.,50000000.0,2021
G.O.A.T,Bangalore,D2C,G.O.A.T Brand Labs provides a tech-enabled platform for D2C brands to scale.,36000000.0,2021
Keeros,Lucknow,Food & Beverages,"Keeros Roasted Supersnacks that are Healthy for All, Safe for Diabetics.",10.0,2021
ReDesyn,Mumbai,Merchandise,"Merchandise drop-shipping platform for influencers, designers, creators & brands.",300000.0,2021
Inspacco,Pune,Facilities Services,"For residential commercial and industrial establishments , Inspacco is a one stop solution , that delivers affordable improvement and maintenance services",200000.0,2021
Knorish,Gurgaon,EdTech,"Saas platform offers a feature packed platform enables businesses, experts, professionals, artists, instructors, specialists, coaches, people seeking work from home opportunities",1000000.0,2021
Dozee,Bangalore,Healthcare,"Dozee is India's only contactless health monitor that silently tracks your heart, respiration, sleep patterns, stress levels, cardiac contractions, apnea and more while you sleep.",5000000.0,2021
BlackBuck,Bangalore,Logistics & Supply Chain,BlackBuck marks the beginning of a new path in trucking. A path that is organized and makes trucking simple for every shipper and trucker.,67000000.0,2021
Mailmodo,Bangalore,Marketing & Advertising,Mailmodo is a complete email marketing solution enabling users to create and send app-like interactive emails to improve email conversions.,2000000.0,2021
SuperBeings,Bangalore,Computer software,"Continuous Leadership Development & Employee Engagement platform. Improve Leadership, Culture and Experience real-time.",10.0,2021
NirogStreet,Delhi,Healthcare,Nirogstreet as a concept is working to make #Ayurveda first call of treatment.,2500000.0,2021
Hyreo,Thiruvananthapuram,Human Resources,Hyreo stands for delivering a ‘customer-like’ experience for candidates throughout the recruiting process.,10.0,2021
GODI Energy,Hyderabad,Automotive,GODI is a technology innovation organization focused on the design and manufacturing of green energy storage solutions.,10.0,2021
Even,Bangalore,Healthcare,One monthly subscription to cover all your healthcare needs.,5000000.0,2021
Captain Fresh,Bangalore,Logistics,A B2B marketplace leveraging technology to deliver the fastest harvest-to-retail in the industry.,12000000.0,2021
Otipy,Gurgaon,Food & Beverages,Otipy helps the farmer to deliver farm fresh vegetables & fruits at doorstep.,10200000.0,2021
Lenskart,Faridabad,Eyewear,India's fastest growing eyewear company and largest eyewear company online.,220000000.0,2021
Eka.care,Bangalore,Healthcare,A digitally enabled and connected healthcare ecosystem for better health outcomes.,4500000.0,2021
Braingroom,Chennai,EdTech,"BrainGroom is an online marketplace for educational, recreational & wellness classes with defined target segment, quantifiable outcomes & specified time duration.",200000.0,2021
Edvizo,Bangalore,Consumer Services,"Edvizo is an online marketplace to help students and parents find, compare and enroll in the best and trusted private institutes in their locality",1000000.0,2021
Credenc,Delhi,FinTech,An education loan platform to finance meritorious students for the college expenses by underwriting future employability,25000000.0,2021
GlobalBees,Delhi,D2C Business,Globalbees partners with entrepreneurs who have built an online-first business.  Our team scales up D2C businesses in India and abroad.,150000000.0,2021
Spinny,Gurgaon,Automotive,Spinny is a new age used car end-to-end platform in India.,108000000.0,2021
Mynvax,Bangalore,Biotechnology,Mynvax is a pre-clinical stage vaccine biotechnology. Current develop programs include a recombinant vaccine for human influenza and COVID19.,4000000.0,2021
RiseBird,Pune,Human Resources,RiseBird provides on-demand 2.5K + expert video interviews and A.I. powered insights to help companies hire online.,500000.0,2021
Uvi Health,Bangalore,Healthcare,Digital health platform delivering personalized care for women’s sexual and reproductive health concerns,330000.0,2021
Vegrow,Bangalore,Farming,Vegrow is in the business of fresh fruits & vegetables with addressable market size of $43 Billion.,13000000.0,2021
Automovill,Bangalore,Automotive,"Automovill is a unique platform to aggregate automobile service providers, where we connect vehicle owners with all kind of automobile service providers under one roof.",500000.0,2021
NFTically,Gurgaon,NFT Marketplace,"NFT Marketplace to buy or sell NFT tokens in minutes or set up your own NFT store, website, a storefront in minutes.",10.0,2021
HealthifyMe,Bangalore,Healthcare,HealthifyMe is a revolutionary health and fitness application that is on a mission to transform a billion lives!,75000000.0,2021
GalaxyCard,Gurgaon,FinTech,GalaxyCard is a mobile based Instant Credit Card.,450000.0,2021
Bella Vita Organic,Gurgaon,Healthcare,Bella Vita Organic or ‘The Good Life’ is dedicated to creating handcrafted and organic beauty solutions inspired by the natural elements of the earth and age old beauty best practices.,10000000.0,2021
SmartCoin,Bangalore,FinTech,India's Most Preferred Instant Loan App,10000000.0,2021
CareerNinja,Mumbai,EdTech,"Careerninja Is A Funded, Early-stage Ed-tech Venture Building A Personalized Learning Platform To Help People Achieve Their Career Goals",10.0,2021
MYSUN,Delhi,Solar,"India's Largest Online Rooftop Solar Platform for SMEs, Industries & Homes",2000000.0,2021
Sea6 Energy,Bangalore,Biotechnology,"Sea6 Energy envisions a future where the abundant oceans will be our biomass farms of tomorrow - to provide solutions in energy, agriculture and food.",9000000.0,2021
Beco,Mumbai,Consumer Goods,"Eco-friendly home and kitchen care products that are plastic-free, high in quality and affordable.",500000.0,2021
OneCode,Bangalore,Internet,"OneCode is a platform which connects new age digital first brands with ""relevant"" sellers (aka OneCoders) to sell their products and services",5000000.0,2021
MedPay,Bangalore,Information Technology,MedPay® is building the real-time claims adjudication platform for health insurers.,1200000.0,2021
Inshorts,Noida,Internet,Built Inshorts with a promise to deliver news,60000000.0,2021
Digantara,Bangalore,SpaceTech,"Digantara is an Indian Space Technology Company incubated at Indian Institute of Science (IISc), establishing a space-based surveillance platform with global realtime earth coverage",2500000.0,2021
Aqgromalin,Chennai,AgriTech,Aqgormalin is a tech driven farm diversification platform enabling farmers to diversify into Animal Husbandry and Aquaculture.,700000.0,2021
Square Yards,Gurgaon,Real Estate,India’s largest tech enabled Real Estate Brokerage and Mortgage Marketplace,25000000.0,2021
OYO,Gurgaon,Hospitality,OYO is a global platform that empowers entrepreneurs and small businesses with hotels and homes by providing full-stack technology,660000000.0,2021
Slang Labs,Bangalore,Computer software,Slang Labs provides accurate and multilingual in-app voice assistants for Android and web apps,10.0,2021
NirogGyan,Gurgaon,Healthcare,"Simplifying Diagnostics for labs, doctors, and people.",10.0,2021
Ola Electric,Bangalore,Automotive,Ola Electric - The future of mobility is here.  Charging ahead to accelerate the world’s transition to sustainable mobility.,100000000.0,2021
Bikry app,Noida,Consumer software,"Bikry, a Direct-to-Customer platform to start your online store within 30 seconds at 0% commission",1300000.0,2021
Oliveboard,Bangalore,EdTech,Oliveboard is the top exam preparation platform for Banking & Government Exams.,3000000.0,2021
Trell,Bangalore,Social commerce,India's Largest Lifestyle Social Commerce platform. Empowering millions of storytellers & Micro-Entrepreneurs.,45000000.0,2021
Kredent,Kolkata,EdTech,Kredent Academy is the unique concept where financial market professionals have taken the onus of creating a strong knowledge bank in their area of expertise,1000000.0,2021
EasyAspataal,Mumbai,Healthcare,India’s First Digital Admission Desk for Hospitalisation.,500000.0,2021
SMOOR,Bangalore,Food & Beverages,Instigate your sixth sense with our new range of chocolates.,10.0,2021
Pankhuri,Bangalore,Social community,"Pankhuri is a women's only community for members to socialize, explore and upskill through live interactive courses, expert chat and interest-based clubs.",3200000.0,2021
Arcana,Bangalore,Information Technology,Arcana is the Storage Layer of Ethereum.,370000.0,2021
UrbanKisaan,Hyderabad,Food & Beverages,A modern farms close to where your home is. Creating positive change at every step from seed to store ensuring quality and traceability.,10.0,2021
Aquaconnect,Chennai,Fishery,Aquaconnect is a global full-stack aquaculture technology venture that provides data-driven farm advisory and marketplace solutions to fish and shrimp farmers,4000000.0,2021
Vah Vah!,Bangalore,EdTech,A mission to educate India and make its young and dynamic population job ready.,1800000.0,2021
LetsDressUp,Gurgaon,Apparel & Fashion,Building India's version of Stitch Fix,300000.0,2021
Sapio Analytics,Mumbai,Computer software,Aim to provide the most intelligent AI-powered policy making solutions for government institutions across the world.,150000.0,2021
Indi Energy,Roorkee,Renewables & Environment,"Indi Energy is an energy storage startup involved in R&D of next generation battery technologies, with superior performance than current counterparts.",10.0,2021
The Ayurveda Co,Gurgaon,Consumer Goods,The Ayurveda Co. represents things that are all Ayurvedic at heart and are suited for the contemporary landscape.,10.0,2021
Pratilipi,Bangalore,Online storytelling,"Pratilipi is the largest Indian language self-publishing platform with over 350,000 authors and more than 28,000,000 unique monthly readers.",48000000.0,2021
Ati Motors,Bangalore,Automotive,Autonomous industrial vehicle maker,35000000.0,2021
peAR,Mumbai,Deeptech,An AR / VR tech based Start-up in Mumbai.,300000.0,2021
Gourmet Garden,Bangalore,Farming,"100% contamination free, pesticide free naturoponically grown vegetables.",3000000.0,2021
The Sleep Company,Mumbai,Consumer Goods,Patent Pending sleep technology developed by actual Rocket Scientists and sleep experts after years of research.,1000000.0,2021
TyrePlex,Delhi,B2B E-commerce,Tyreplex is digitizing the tyre dealers in India.,10.0,2021
ION Energy,Mumbai,Automotive,Advanced Electronics & Software Supplier for Electric Vehicles & Battery Energy Storage,3600000.0,2021
Digit Insurance,Bangalore,Insuretech,"Digit becomes the first Unicorn of 2021, valued at $1.9B.",200000000.0,2021
FRAAZO,Mumbai,Food & Beverages,FRAAZO is Mumbai's favourite App for Fresh Vegetables and Fruits coming straight from the Farm to your Doorstep within 18 Hours.,11000000.0,2021
Licious,Bangalore,Food & Beverages,"Licious is a consumer food company, focussed at delighting the world with an unmatched range of meat & meat products.",192000000.0,2021
WinZO,Delhi,Gaming,WinZO is the largest social gaming and entertainment platform in India.,65000000.0,2021
Furlenco,Bangalore,Consumer Goods,Furlenco is a different furniture company.,100000000.0,2021
Skylark Drones,Bangalore,Aviation,"Enterprise drone solutions that help plan, build, and sustain the world we live in.",3000000.0,2021
Leegality,Gurgaon,IT company,"The market standard for eSign, eStamp and Document Workflow in India. Eliminating paper from paperwork since 2016",10.0,2021
Arcatron Mobility,Pune,Healthcare,Mission is to advance global standards of assisted living and make it dignified and safer.,10.0,2021
TWID,Bangalore,FinTech,"TWID is shaping the future of Digital Currencies, delivering new-age fintech solutions",2500000.0,2021
PeakPerformer,Bangalore,EdTech,"A goal-oriented, outcome-driven platform to make leadership coaching accessible to all.",10.0,2021
MyMobiForce,Noida,Internet,"Crowdsourcing platform imparting best-in-class services with immensely talented, skilled & qualified workforce pan-India",1400000.0,2021
Pine Labs,Noida,Information Technology,A merchant platform company that provides financing and last-mile retail transaction technology to merchants,600000.0,2021
Genworks Health,Bangalore,Healthcare,GENWORKS Health is an initiative by GE for empowering healthcare professionals operating in the rural areas to deliver better medical facilities and diagnostics while keeping things affordable.,2000000.0,2021
Pocketly,Bangalore,FinTech,"Pocketly provides quick cash on hand, anytime - anywhere!",10.0,2021
Neverinstall,Bangalore,Information Technology,A cloud platform to bring any GUI application regardless of OS and Device type to the browser.,370000.0,2021
CoRover,Bangalore,Information Technology,CoRover is the world’s first and the highest ROI delivering human-centric conversational AI platform.,10.0,2021
BeatO,Delhi,Healthcare,ULTIMATE app to manage chronic conditions.,5000000.0,2021
Earth Rhythm,Gurgaon,Cosmetics,A mission to make customers healthier and Earth a little greener.,1200000.0,2021
Fountain9,Mumbai,Computer software,"Fountain9 is a Y Combinator backed company, which offers predictive inventory planning and optimization software for e-commerce, DTC and retail companies.",1900000.0,2021
Rockclimber,Bangalore,Food & Beverages,RockClimber is a new age beverage brand with a portfolio of alcoholic and non alcoholic drinks.,1000000.0,2021
SpEd@home,Mumbai,EdTech,"Provide Remediation, Occupational Therapy, Speech Therapy and Socio-emotional coaching for children with Learning Disabilities like Dyslexia, Dysgraphia, Dyscalculia",300000.0,2021
CanPe,Bangalore,Computer software,"Digital-first debt collections platform that is driven by compassion, and powered by AI.",10.0,2021
Green Soul,Ambernath,Consumer Goods,Green Soul is No.1 brand on Amazon India in Ergonomic chairs category in terms of customer reviews.,200000.0,2021
Shiprocket,Delhi,Logistics,India's #1 eCommerce Logistics and Shipping Solution Empowering over 1 Lakh Indian eCommerce Sellers.,41000000.0,2021
DealShare,Bangalore,Retail,The next generation disruptive (social) e-commerce product for the masses.,144000000.0,2021
Teachmint,Bangalore,EdTech,Teachmint is an all-in-one education technology platform created specifically for the tutors of the digital age.,20000000.0,2021
Vahak,Bangalore,Transportation,Building India's Largest & Most Trusted Online Transport Marketplace & Directory,5000000.0,2021
goSTOPS,Delhi,Hospitality,goSTOPS aims to be India’s biggest and most loved backpacker hostel brand.,1000000.0,2021
Codedamn,Delhi,Computer software,Codedamn enables anyone to learn and practice real-world programming skills and become industry relevant through our learning paths.,10.0,2021
Biocraft Innovation Technology,Noida,Environmental service,Innovation startup developing bamboo resources of India to be used in industrial use by developing injection moulding granules,10.0,2021
Powerplay,Bangalore,Construction,Powerplay helps simplify end to end Construction and Architecture project management.,5200000.0,2021
Accio Robotics,Bangalore,Industrial Automation,Accio Robotics is involved in the designing and manufacturing of state-of-the-art Robotics Automation solutions.,10.0,2021
Delhivery,Gurgaon,Logistics,"Delhivery is a supply chain services company that provides transportation, warehousing, freight, and order fulfillment services.",270000000.0,2021
Avishkaar,Delhi,EdTech,India's leading Ed-Tech startup spearheading the Maker Revolution in the sub-continent,600000.0,2021
Jobsgaar,Delhi,Job discovery platform,India's first District level/ Hyper Local Job discovery platform,140000.0,2021
Almo,Gurgaon,D2C Fashion,Almo is a Premium Men's essentianls wear brand focused on bringing sophisticated yet functional designs to wardrobe.,10.0,2021
Breathe Well-being,Delhi,HealthCare,Breathe Wellbeing is an interactive and personalized platform that helps organization increase employee engagement and productivity.,1000000.0,2021
GalaxEye,Chennai,SpaceTech,GalaxEye enables businesses to make better Decisions & perform operations efficiently via Space Technology.,10.0,2021
Good Health Clinic,Hyderabad,HealthCare,Full Stack Digital Health Clinic,5000000.0,2021
Urban Company,Delhi,Home services,Urban Company is an India-based company providing a marketplace for freelance labor.,250000000.0,2021
MYBYK,Ahmedabad,Rental,MYBYK is an app that provides premium bicycle sharing and rental service.,1000000.0,2021
Locus,Bangalore,Logistics,Locus is an intelligent decision-making and automation platform for logistics.,50000000.0,2021
Crejo.Fun,Bangalore,EdTech,Crejo.Fun is a digital extracurricular learning platform being built with an intent to help children discover their passions and interests through creative learning.,3000000.0,2021
Bambinos,Bangalore,EdTech,Cohort based extracurricular course for kids,500000.0,2021
KreditBee,Bangalore,FinTech,KreditBee is a digital lending platform developed to assist young professionals with their personal finances.,8000000.0,2021
Spardha,Pune,EdTech,"Spardha School Of Music, Spardha Academy, Spardha Online are associated marks with Spardha Learnings Private Limited.",400000.0,2021
Onelife Nutriscience,Mumbai,HealthCare,Onelife Nutriscience is a consumer healthcare brands company.,10.0,2021
Flatheads,Bangalore,Fashion,Flatheads is a lifestyle brand that designs and creates shoes from India for the world. Flatheads launched India's first bamboo footwear.,10.0,2021
Fable Fintech,Mumbai,FinTech,"Fable Fintech is being seed-funded by the CCAvenue Group, South East Asia’s number 1 eCommerce service provider",10.0,2021
Holisol,Delhi,Logistics,HoliSol Logistics Is a Supply Chain Operations Company!,3000000.0,2021
Now&Me,Delhi,HealthCare,"Now&Me is a safe cocoon in the form of discussion forums, for you to let out your most intimate thoughts.",1000000.0,2021
Fyllo,Bangalore,AgriTech,Fyllo brings farms on palms by installing on field devices and actions on top of this data.,400000.0,2021
Cora Health,Bangalore,HealthCare,Social Commerce Marketplace for health and wellness. Help people discover products suited to their health needs.,10.0,2021
Blaer Motors,Chennai,Mobility,Meant to augment human power and not completely replace it,300000.0,2021
Swiflearn,Gurgaon,EdTech,Swiflearn provides online tuition classes to small batches to ensure personalised learning.,3000000.0,2021
Cashfree,Bangalore,FinTech,Cashfree is a payments and banking technology company that enables businesses in India to collect payments online and make payouts.,10.0,2021
QuickSell,Mumbai,E-commerce,B2B Mobile Commerce Platform,2000000.0,2021
Truemeds,Mumbai,Heathcare,Truemeds is a health-tech startup.,5000000.0,2021
Candes,Delhi,E-commerce,Candes is a home appliances company providing a complete range of home & kitchen electrical appliances at affordable prices.,3000000.0,2021
MediBuddy,Bangalore,Heathcare,"MediBuddy is a digital healthcare platform for inpatient hospitalization, outpatient services, and corporate wellness benefits.",3000000.0,2021
F5,Delhi,Food & Beverages,F5 is a foods and beverages company.,300000.0,2021
Capital Float,Bangalore,FinTech,Capital Float is an online platform that provides working capital finance to SMEs in India.,6000000.0,2021
IntelleWings,Panchkula,IT startup,"IntelleWings develops Sanctions & Anti-money laundering solutions with a clear, concise, and fresh perspective.",100000.0,2021
Shyplite,Delhi,Logistics,Enable E-retailers to automate their logistics and increase efficiency in shipments by providing a single window shipping platform,1000000.0,2021
Refyne,Bangalore,FinTech,Refyne partners with organisations to extend on-demand Earned Wage Access (EWA) to employees.,20000000.0,2021
Greenjoules,Pune,Renewable Energy,Greenjoules is a green energy technology startup that specializes in making renewable biofuels.,4500000.0,2021
MentorKart,Delhi,Consulting,MentorKart™ helps to fulfil dreams and take that big step towards success.,150000.0,2021
Leverage Edu,Delhi,EdTech,AI-enabled marketplace designed to help students with their higher education and career growth plans,2000000.0,2021
Kale Logistics,Thane,Logistics,Kale Logistics Solutions is a global IT solutions provider focused on providing cutting-edge technology solutions to the Logistics industry.,5000000.0,2021
CustomerGlu,Bangalore,CRM,CustomerGlu is a Low code Interactive Engagement platform to improve user stickiness.,320000.0,2021
Cell Propulsion,Bangalore,EV startup,Cell Propulsion is a fleet electrification company developing solutions for large scale electrification of commercial vehicle fleets.,2000000.0,2021
Wellbeing Nutrition,Mumbai,HealthCare,Organic whole food nutrition to keep up with the pace at which we live,10.0,2021
Pee Safe,Gurgaon,HealthCare,Redcliffe Hygiene Private Limited is India's fastest growing hygiene company.,3000000.0,2021
Chqbook,Delhi,FinTech,"Chqbook is a fintech startup that allows customers to explore, compare, book and get personal finance products.",1000000.0,2021
SimpliContract,Bangalore,Software,"SimpliContract is an Enterprise SaaS offering, focused on end to end Contract Life-cycle Management.",1800000.0,2021
Dropshop,Bangalore,Logistics,Building technology to make distribution efficient and cheaper for large and small FMCG companies,1000000.0,2021
Jumbotail,Bangalore,E-commerce,Jumbotail is an operator of an online marketplace that simplifies food and grocery shopping.,4000000.0,2021
BYJU'S,Bangalore,EdTech,BYJU'S is an educational technology company that develops personalized learning programs for K-12 students.,350000000.0,2021
Power Gummies,Delhi,Nutrition,Power Gummies are a team of passionate givers who are dedicated to catering nutritional supplements,1000000.0,2021
Convosight,Delhi,SaaS startup,A mission - to help community builders become community entrepreneurs.,9000000.0,2021
Junio,Delhi,FinTech,Junio is a kids-focused digital pocket money-smart card.,600000.0,2021
Wherehouse.io,Delhi,Logistics,"Wherehouse.io is a supply chain intelligence company, helping brands to move closer to their customers enabling faster and better deliveries and accelerating business growth.",10.0,2021
Flexmoney,Mumbai,FinTech,"Flexmoney’s mission is to address the enormous digital credit market opportunity created by the disruption from e-commerce, EMI and BNPL checkout finance",4800000.0,2021
Fampay,Bangalore,FinTech,India's first numberless card and UPI without a bank account,38000000.0,2021
Apna,Bangalore,Human Resources,India's Professional App - Apna is dedicated to solving the problem of unemployment at the grassroot level,70000000.0,2021
XYXX Apparels,Surat,Fashion,"XYXX Apparels,which runs an eponymous innerwear brand",4000000.0,2021
WaterScience,Bangalore,D2C startup,The aim of making good water affordable and accessible.,10.0,2021
BrowserStack,Mumbai,SaaS startup,BrowserStack is a leading software testing platform powering over two million tests every day across 15 global data centres.,200000000.0,2021
Vital,Delhi,Insuretech,"An affordable, digital health plan built around to cover both big and small expenses",3000000.0,2021
Juicy chemistry,Coimbatore,HealthCare,Juicy Chemistry operates as an eponymous consumer brand.,10.0,2021
Samaaro,Bangalore,SaaS startup,"Samaaro is a virtual event platform designed to help organizations host scalable, secure, and effective virtual events for a global audience",125000.0,2021
Imagimake,Mumbai,Innovation management,An innovative play system to help children create their imagination,500000.0,2021
MSMEx,Andheri,EdTech,MSMEx connects micro and small Business Owners with curated Business Experts over live video.,1000000.0,2021
RenewBuy,Gurgaon,Insuretech,Simplest way to renew car insurance. Get quote and insure car in couple of minutes,45000000.0,2021
saarthi.ai,Bangalore,AI startup,Multilingual Conversational Enterprise AI Platform for omnichannel automation of customer journeys in the user's native language.,10.0,2021
Kutumb,Bangalore,Community platform,Kutumb is a social community enabler.,26000000.0,2021
Superplum,Noida,AgriTech,Building India's most sophisticated platform for high quality fresh food,3800000.0,2021
Upside AI,Mumbai,FinTech,Upside AI on the thesis that technology will make better investing decisions than humans over the long term.,1200000.0,2021
PazCare,Bangalore,Insuretech,Paz Care is India's leading Employee Benefits & Health insurance platform,10.0,2021
Answer Genomics,Bangalore,HealthCare,A healthcare company that uses genome-based data to help individuals make decisions.,10.0,2021
Skillmatics,Mumbai,EdTech,Skillmatics develops learning games for pre-school and primary school kids aged under 10,6000000.0,2021
Bimaplan,Bangalore,Insuretech,Affordable insurance for the next billion Indians,2500000.0,2021
Bueno Finance,Gurgaon,FinTech,"Bueno Gig Growth Technologies Pvt Ltd (""Bueno Finance"") is a financial services platform which aims is to help improve the financial health of customers.",3000000.0,2021
CityMall,Gurgaon,E-commerce,CityMall is a social e-commerce platform that sells lifestyle and curated products via peer-to-peer referrals on WhatsApp.,22000000.0,2021
BYJU’S,Bangalore,EdTech,BYJU'S is an educational technology company that develops personalized learning programs for K-12 students.,50000000.0,2021
India Quotient,Mumbai,Venture capitalist,India Quotient is a new type of early stage investor. We fund companies building disruptive businesses aimed at Indian consumers. We're,64000000.0,2021
The Switch Fix,Gurgaon,HealthCare,The Switch Fix is a plant-based clean and conscious personal care brand for young urbans.,10.0,2021
Anvidha Technologies,Haryana,Tech Startup,Anvidha Technologies Private Limited is a HARYANA based private ltd.,1500000.0,2021
DigiSparsh,Mumbai,FinTech,DigiSparsh is India's first and only healthcare fintech platform which aims to make healthcare facilities accessible to everyone in the country.,10.0,2021
CoffeeMug.ai,Delhi,Networking,"A video first global platform of senior professionals, connecting 1:1, virtually or over coffee, building a powerful, long-lasting relationship.",620000.0,2021
Pathfndr.io,Bangalore,SaaS startup,Intelligent Travel Tech Stack making sense of the world's information by scanning billions of data points and ranking destinations,10.0,2021
BigLeap,Hyderabad,Recruitment,BigLeap Technologies & Solutions is focused on providing viable offshore consultancy services for enterprises looking to grow their business.,600000.0,2021
Kazam,Bangalore,EV startup,"Kazam provides end to end Electric Vehicle charging solutions for Office Spaces, Apartments, Restaurants, Shops",900000.0,2021
BimaPe,Mumbai,FinTech,BimaPe demystifies Insurance and its Management for individuals and families across India. 'BimaPe Bharosa Karo',500000.0,2021
MicroDegree,Mangalore,EdTech,MicroDegree is an ed-tech platform working towards democratising technology and job ready skills for Bharat.,10.0,2021
Synapsica,Delhi,HealthCare,Artificial Intelligence tools to make quality diagnostic assessment available for all.,4000000.0,2021
Kwik Foods,Gurgaon,Food & Beverages,Kwik Foods is one of the fastest-growing D2C fresh food brands that is disrupting the food industry,10.0,2021
Plutomen,Ahmedabad,AR startup,Plutomen Technologies Pvt Ltd founded in Nov 2016 is recognized start-up by DIPP in the field of Emerging Technology.,300000.0,2021
GoMechanic,Gurgaon,Automotive,"GoMechanic is India’s leading multi-brand car service company, committed to making the car servicing experience hassle-free & easy for everyone.",42000000.0,2021
Grinntech,Chennai,Automotive,"Grinntech is an investor backed, growth phase start-up, leading on all front of battery design for EV applications.",2000000.0,2021
Nobel Hygiene,Mumbai,HealthCare,"Nobel Hygiene is one of the leading disposable hygiene care products manufacturer in the country with an ISO 9001:2015 and CE certification, headquartered in Mumbai.",60000000.0,2021
Green Cure,Delhi,HealthCare,World's first company to combine German Engineering with Indian Ayurveda in health products,10.0,2021
Classplus,Noida,EdTech,Classplus was born out of an urge to redefine classroom engagement in this country.,65000000.0,2021
WINDO,Hyderabad,E-commerce,Convert Instagram Page Into an Online Store in under 2-minutes. Create a free online store and automate your sales.,500000.0,2021
ApnaKlub,Bangalore,E-commerce,Supporting independent businesses and retail entrepreneurs with better than market wholesale prices and supply chain.,10.0,2021
LegalPay,Delhi,FinTech,A tech focused B2B litigation finance company in India.,10.0,2021
Lavado,Mumbai,Consumer service,A startup that is trying to permanently change the way people approach the cleaning and maintenance of their apparel and accessories.,10.0,2021
Navars,Hyderabad,EdTech,"Navars Edutech comprises dynamic mix of intellectual professionals, managerial team, Subject matter experts and Astronomy and Space researchers.",10.0,2021
GoBolt,Gurgaon,Logistics,"GoBOLT is a tech-logistics company operating in Line Haul & Short Haul Trucking, creating value through dis-intermediation, increased asset utilization and extensive use of technology.",20000000.0,2021
Loco,Bangalore,Gaming,Loco is India's leading live game streaming app.,9000000.0,2021
Auric,Delhi,HealthCare,Contemporary Beauty & Wellness Brand Based on Ayurveda,2000000.0,2021
Edmingle,Bangalore,EdTech,Edmingle is a platform for all educators who want to launch their courses and sell them online.,300000.0,2021
Slice,Bangalore,FinTech,"Slice is India's best credit card challenger to pay bills, manage expenses, and unlock rewards.",20000000.0,2021
Humit,Bangalore,Music,Humit is a social networking app for music sharing and discovery.,10.0,2021
Airblack,Gurgaon,IT startup,Airblack is on a mission to help people convert their passion to a livelihood.,5200000.0,2021
NIRAMAI,Bangalore,HealthCare,"NIRAMAI has developed a novel breast cancer screening solution that uses Thermalytix, i.e. machine intelligence over thermography images.",10.0,2021
Intervue,Delhi,SaaS startup,World's fastest collaborative environment to take tech interviews.,10.0,2021
Nestroots,Gurgaon,Fashion,"Ottoman, Stool, Brass Kitchen Solutions, Masala Box, Roti Box, Bar Accessories and Many Gifting Options at Nestroots.",100000.0,2021
Detect Technologies,Chennai,Automation,Detect Technologies is a leading Industrial AI company that is building innovative solutions and cutting-edge technology for the industrial ecosystem.,12000000.0,2021
